Go.	Geh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2877272 (CM) & #8597805 (Roujin)
I waved.	Ich habe gewunken.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828621 (CK) & #8861427 (mramosch)
I'll go.	Ich gehe.	CC-BY 2.0 (France) Attribution: tatoeba.org #1174876 (CK) & #439366 (Robroy)
I'm bad.	Ich bin schlecht.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828622 (CK) & #8191860 (driini)
I'm fat.	Ich bin fett.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120816 (cntrational) & #1137134 (Esperantostern)
I'm fat.	Ich bin dick.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120816 (cntrational) & #1187988 (Tlustulimu)
I'm hit!	Ich wurde getroffen!	CC-BY 2.0 (France) Attribution: tatoeba.org #1829472 (Spamster) & #7369708 (Yorwba)
I'm mad.	Ich bin verrückt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828623 (CK) & #8482471 (driini)
I'm new.	Ich bin neu.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828624 (CK) & #6644699 (Felixjp)
I'm old.	Ich bin alt.	CC-BY 2.0 (France) Attribution: tatoeba.org #1924560 (Zaghawa) & #1703743 (Esperantostern)
I'm sad.	Ich bin traurig.	CC-BY 2.0 (France) Attribution: tatoeba.org #317741 (CK) & #345365 (MUIRIEL)
I'm shy.	Ich bin schüchtern.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203346 (CK) & #2655326 (Pfirsichbaeumchen)
I'm wet.	Ich bin nass.	CC-BY 2.0 (France) Attribution: tatoeba.org #1780075 (Spamster) & #7354609 (Yorwba)
It's OK.	Es ist in Ordnung.	CC-BY 2.0 (France) Attribution: tatoeba.org #413756 (CK) & #6626109 (Felixjp)
It's me!	Ich bin’s.	CC-BY 2.0 (France) Attribution: tatoeba.org #1349952 (sacredceltic) & #356299 (MUIRIEL)
It's me.	Ich bin’s.	CC-BY 2.0 (France) Attribution: tatoeba.org #42400 (sysko) & #356299 (MUIRIEL)
Join us.	Komm mit.	CC-BY 2.0 (France) Attribution: tatoeba.org #1745546 (belgavox) & #397812 (MikeMolto)
Join us.	Kommt mit.	CC-BY 2.0 (France) Attribution: tatoeba.org #1745546 (belgavox) & #397813 (MikeMolto)
Keep it.	Behalt es!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211336 (raggione)
Keep it.	Behalt ihn!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211337 (raggione)
Keep it.	Behalt sie!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211339 (raggione)
Keep it.	Behalten Sie ihn!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211451 (raggione)
Keep it.	Behalten Sie sie!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211453 (raggione)
Keep it.	Behalten Sie es!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211454 (raggione)
Keep it.	Behaltet ihn!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211455 (raggione)
Keep it.	Behaltet sie!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211456 (raggione)
Keep it.	Behaltet es!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913087 (CK) & #8211457 (raggione)
Kill it.	Töte es!	CC-BY 2.0 (France) Attribution: tatoeba.org #6049388 (mailohilohi) & #8861458 (mramosch)
Kiss me.	Küsst mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #565931 (Fish) & #851631 (MUIRIEL)
Lie low.	Leg dich hin!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #5594896 (list)
Lie low.	Hinlegen!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #6644792 (Felixjp)
Lie low.	Niederlegen!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861512 (mramosch)
Lie low.	Leg dich nieder!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861513 (mramosch)
Lie low.	Legt euch nieder!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861514 (mramosch)
Lie low.	Legen Sie sich nieder!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861515 (mramosch)
Lie low.	Legt euch hin!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861516 (mramosch)
Lie low.	Legen Sie sich hin!	CC-BY 2.0 (France) Attribution: tatoeba.org #7966956 (CK) & #8861517 (mramosch)
Lock it.	Schließ es ab.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #6138659 (raggione)
Lock it.	Schließe sie ab.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #6138660 (raggione)
Lock it.	Schließ ihn ab.	CC-BY 2.0 (France) Attribution: tatoeba.org #5350433 (mailohilohi) & #6138661 (raggione)
Open it.	Öffne es!	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8861605 (mramosch)
Open it.	Öffnet es!	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8861606 (mramosch)
Open it.	Öffnen Sie es!	CC-BY 2.0 (France) Attribution: tatoeba.org #8316002 (ritualesatanum) & #8861607 (mramosch)
Open up.	Mach auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #22061 (CM) & #1509604 (duke)
Perfect!	Perfekt!	CC-BY 2.0 (France) Attribution: tatoeba.org #374568 (blay_paul) & #4659630 (AC)
Pull it.	Zieh dran.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049384 (mailohilohi) & #8227464 (MisterTrouser)
Push it.	Drück drauf.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049385 (mailohilohi) & #8227465 (MisterTrouser)
See you!	Tschüss!	CC-BY 2.0 (France) Attribution: tatoeba.org #1357251 (Eldad) & #647453 (Hans07)
See you.	Wir sehen uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1151432 (Roggy) & #2073170 (Espi)
Show me.	Zeig's mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972649 (CK) & #1973162 (Vortarulo)
Shut up!	Halt’s Maul!	CC-BY 2.0 (France) Attribution: tatoeba.org #462430 (lukaszpp) & #533020 (Espi)
So long.	Bis später!	CC-BY 2.0 (France) Attribution: tatoeba.org #2267731 (_undertoad) & #367027 (MUIRIEL)
Stop it.	Hör auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111499 (CK) & #6644774 (Felixjp)
Take it.	Nimm es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #4732110 (bonny37)
Take it.	Nehmt es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #6023199 (Zaghawa)
Take it.	Nehmen Sie es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913089 (CK) & #6023200 (Zaghawa)
Tell me.	Sag es mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913090 (CK) & #625795 (MUIRIEL)
Tell me.	Erzähl's mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #1913090 (CK) & #4432960 (Vortarulo)
Tom ate.	Tom aß.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203599 (CK) & #2205386 (Pfirsichbaeumchen)
Tom ate.	Tom hat gegessen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203599 (CK) & #2205387 (Pfirsichbaeumchen)
Tom hid.	Thomas versteckte sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #8385636 (CK) & #8861608 (mramosch)
Tom hid.	Thomas hat sich versteckt.	CC-BY 2.0 (France) Attribution: tatoeba.org #8385636 (CK) & #8861609 (mramosch)
Tom ran.	Tom rannte.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203766 (CK) & #2204129 (Pfirsichbaeumchen)
Tom ran.	Tom ist gerannt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203766 (CK) & #2204130 (Pfirsichbaeumchen)
Tom won.	Tom hat gewonnen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005191 (CK) & #2153027 (Pfirsichbaeumchen)
Wait up.	Warte mal!	CC-BY 2.0 (France) Attribution: tatoeba.org #2954108 (CK) & #2095332 (Pfirsichbaeumchen)
Wait up.	Warten Sie mal!	CC-BY 2.0 (France) Attribution: tatoeba.org #2954108 (CK) & #2954330 (Tamy)
Wait up.	Wartet mal!	CC-BY 2.0 (France) Attribution: tatoeba.org #2954108 (CK) & #2954332 (Tamy)
Wake up!	Wach auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #355345 (MUIRIEL)
Wake up!	Wachen Sie auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #323780 (CK) & #1851545 (Pfirsichbaeumchen)
Wake up.	Wach auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #355345 (MUIRIEL)
Wake up.	Wachen Sie auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #1850243 (CK) & #1851545 (Pfirsichbaeumchen)
Wash up.	Wasch dir die Hände.	CC-BY 2.0 (France) Attribution: tatoeba.org #20763 (CK) & #440775 (landano)
Wash up.	Wasch dir das Gesicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #20763 (CK) & #618943 (MUIRIEL)
We lost.	Wir haben verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #2107666 (CK) & #2122765 (Pfirsichbaeumchen)
Welcome.	Willkommen!	CC-BY 2.0 (France) Attribution: tatoeba.org #138919 (CM) & #362772 (Kerstin)
Who ate?	Wer hat gegessen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203598 (CK) & #712317 (conker)
Who ate?	Wer aß?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203598 (CK) & #2205383 (Pfirsichbaeumchen)
Who ran?	Wer rannte?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203765 (CK) & #2204127 (Pfirsichbaeumchen)
Who ran?	Wer ist gerannt?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203765 (CK) & #2204128 (Pfirsichbaeumchen)
Who won?	Wer hat gewonnen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005190 (CK) & #3072400 (faehrmann)
You run.	Du läufst.	CC-BY 2.0 (France) Attribution: tatoeba.org #672252 (CK) & #4732107 (bonny37)
You run.	Sie laufen.	CC-BY 2.0 (France) Attribution: tatoeba.org #672252 (CK) & #4732108 (bonny37)
You won.	Du hast gewonnen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549833 (CK) & #3481047 (Esperantostern)
All rise.	Alle aufstehen!	CC-BY 2.0 (France) Attribution: tatoeba.org #8046702 (soliloquist) & #8861524 (mramosch)
Am I fat?	Bin ich dick?	CC-BY 2.0 (France) Attribution: tatoeba.org #2214296 (Hybrid) & #2214362 (Pfirsichbaeumchen)
Ask them.	Frag sie.	CC-BY 2.0 (France) Attribution: tatoeba.org #3820042 (CK) & #4942946 (Hans_Adler)
Back off.	Komm nicht näher!	CC-BY 2.0 (France) Attribution: tatoeba.org #1553533 (CK) & #1846342 (Tamy)
Be a man.	Sei ein Mann!	CC-BY 2.0 (France) Attribution: tatoeba.org #2221008 (Hybrid) & #2221017 (Pfirsichbaeumchen)
Be brave.	Sei tapfer!	CC-BY 2.0 (France) Attribution: tatoeba.org #4054941 (CK) & #4057729 (Pfirsichbaeumchen)
Be brave.	Seien Sie tapfer!	CC-BY 2.0 (France) Attribution: tatoeba.org #4054941 (CK) & #4057731 (Pfirsichbaeumchen)
Be brave.	Seid tapfer!	CC-BY 2.0 (France) Attribution: tatoeba.org #4054941 (CK) & #4057732 (Pfirsichbaeumchen)
Be brief.	Fassen Sie sich kurz.	CC-BY 2.0 (France) Attribution: tatoeba.org #3826022 (CK) & #4942973 (Hans_Adler)
Be brief.	Fass dich kurz.	CC-BY 2.0 (France) Attribution: tatoeba.org #3826022 (CK) & #4942974 (Hans_Adler)
Be brief.	Fasst euch kurz.	CC-BY 2.0 (France) Attribution: tatoeba.org #3826022 (CK) & #4942975 (Hans_Adler)
Be still.	Sei ruhig.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954265 (CK) & #5227367 (jaz1313)
Call Tom.	Ruf Tom an!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2203997 (Pfirsichbaeumchen)
Call Tom.	Rufe Tom an!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2203998 (Pfirsichbaeumchen)
Call Tom.	Rufen Sie Tom an!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2203999 (Pfirsichbaeumchen)
Call Tom.	Ruft Tom an!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203855 (CK) & #2204000 (Pfirsichbaeumchen)
Can I go?	Kann ich gehen?	CC-BY 2.0 (France) Attribution: tatoeba.org #5825527 (CK) & #7789053 (raggione)
Catch me.	Fang mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #8861638 (mramosch)
Catch me.	Fangen Sie mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #8861641 (mramosch)
Catch me.	Fangt mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #8540665 (CK) & #8861642 (mramosch)
Cheer up!	Kopf hoch!	CC-BY 2.0 (France) Attribution: tatoeba.org #239441 (CM) & #342091 (lilygilder)
Cool off!	Reg dich ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #280162 (CM) & #446596 (al_ex_an_der)
Cuff him.	Leg ihm Handschellen an.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954267 (CK) & #4941575 (Hans_Adler)
Cuff him.	Legen Sie ihm Handschellen an.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954267 (CK) & #4941576 (Hans_Adler)
Don't go.	Geh nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #773587 (marloncori) & #782815 (Chris)
Drive on.	Fahr weiter.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954268 (CK) & #5227376 (jaz1313)
Find Tom.	Finde Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111838 (CK) & #4942841 (Hans_Adler)
Find Tom.	Findet Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111838 (CK) & #4942842 (Hans_Adler)
Find Tom.	Finden Sie Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111838 (CK) & #4942843 (Hans_Adler)
Fix this.	Beheben Sie das.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #7281107 (Yorwba)
Fix this.	Behebe das.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #7281109 (Yorwba)
Fix this.	Repariere das.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #7281111 (Yorwba)
Fix this.	Reparieren Sie das.	CC-BY 2.0 (France) Attribution: tatoeba.org #3172185 (CK) & #7281114 (Yorwba)
Get away!	Geh weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #547378 (Espi)
Get away!	Verpiss dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #584844 (MUIRIEL)
Get away!	Hau ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #662285 (stefz)
Get away!	Verschwinde!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #722834 (Esperantostern)
Get away!	Verdufte!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #795719 (BraveSentry)
Get away!	Mach dich fort!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #795721 (BraveSentry)
Get away!	Zieh Leine!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #917506 (Sudajaengi)
Get away!	Mach dich vom Acker!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #917507 (Sudajaengi)
Get away!	Verzieh dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #917508 (Sudajaengi)
Get away!	Verkrümele dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #1203256 (Espi)
Get away!	Troll dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2162750 (Vortarulo)
Get away!	Zisch ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494154 (Pfirsichbaeumchen)
Get away!	Pack dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494156 (Pfirsichbaeumchen)
Get away!	Mach ’ne Fliege!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494157 (Pfirsichbaeumchen)
Get away!	Schwirr ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494158 (Pfirsichbaeumchen)
Get away!	Mach die Sause!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494159 (Pfirsichbaeumchen)
Get away!	Scher dich weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494160 (Pfirsichbaeumchen)
Get away!	Scher dich fort!	CC-BY 2.0 (France) Attribution: tatoeba.org #240634 (CM) & #2494161 (Pfirsichbaeumchen)
Get down!	Runter!	CC-BY 2.0 (France) Attribution: tatoeba.org #268087 (CM) & #6643143 (Felixjp)
Get down!	Hinlegen!	CC-BY 2.0 (France) Attribution: tatoeba.org #268087 (CM) & #6644792 (Felixjp)
Get down!	In Deckung!	CC-BY 2.0 (France) Attribution: tatoeba.org #268087 (CM) & #6681267 (Felixjp)
Get down.	Komm runter.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #4941578 (Hans_Adler)
Get down.	Kommen Sie runter.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954269 (CK) & #4941580 (Hans_Adler)
Get lost!	Geh weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #547378 (Espi)
Get lost!	Verpiss dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #584844 (MUIRIEL)
Get lost!	Hau ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #662285 (stefz)
Get lost!	Verschwinde!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #722834 (Esperantostern)
Get lost!	Verdufte!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #795719 (BraveSentry)
Get lost!	Mach dich fort!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #795721 (BraveSentry)
Get lost!	Zieh Leine!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #917506 (Sudajaengi)
Get lost!	Mach dich vom Acker!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #917507 (Sudajaengi)
Get lost!	Verzieh dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #917508 (Sudajaengi)
Get lost!	Verkrümele dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #1203256 (Espi)
Get lost!	Troll dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2162750 (Vortarulo)
Get lost!	Zisch ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494154 (Pfirsichbaeumchen)
Get lost!	Pack dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494156 (Pfirsichbaeumchen)
Get lost!	Mach ’ne Fliege!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494157 (Pfirsichbaeumchen)
Get lost!	Schwirr ab!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494158 (Pfirsichbaeumchen)
Get lost!	Mach die Sause!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494159 (Pfirsichbaeumchen)
Get lost!	Scher dich weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494160 (Pfirsichbaeumchen)
Get lost!	Scher dich fort!	CC-BY 2.0 (France) Attribution: tatoeba.org #623565 (Dorenda) & #2494161 (Pfirsichbaeumchen)
Get real!	Jetzt mal ernsthaft!	CC-BY 2.0 (France) Attribution: tatoeba.org #326067 (CM) & #4659664 (AC)
Go ahead!	Nur zu!	CC-BY 2.0 (France) Attribution: tatoeba.org #38590 (CM) & #3331180 (brauchinet)
Go ahead.	Mach weiter!	CC-BY 2.0 (France) Attribution: tatoeba.org #38546 (CM) & #1068331 (Hans07)
Grab Tom.	Hol Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972639 (CK) & #5227375 (jaz1313)
Grab him.	Greif ihn dir!	CC-BY 2.0 (France) Attribution: tatoeba.org #285184 (CK) & #4659653 (AC)
Have fun.	Viel Vergnügen!	CC-BY 2.0 (France) Attribution: tatoeba.org #21267 (CK) & #466678 (Espi)
Have fun.	Viel Spaß!	CC-BY 2.0 (France) Attribution: tatoeba.org #21267 (CK) & #521359 (Espi)
Have fun.	Feier schön!	CC-BY 2.0 (France) Attribution: tatoeba.org #21267 (CK) & #1079989 (al_ex_an_der)
He spoke.	Er sprach.	CC-BY 2.0 (France) Attribution: tatoeba.org #1564976 (marcelostockle) & #772231 (samueldora)
He tried.	Er versuchte es.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #8842874 (wolfgangth)
He tried.	Er hat es versucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #8861400 (mramosch)
He tries.	Er versucht es.	CC-BY 2.0 (France) Attribution: tatoeba.org #288166 (CM) & #413525 (MUIRIEL)
He tries.	Er versuchte es.	CC-BY 2.0 (France) Attribution: tatoeba.org #288166 (CM) & #8842874 (wolfgangth)
Help Tom.	Hilf Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203959 (Pfirsichbaeumchen)
Help Tom.	Helft Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203960 (Pfirsichbaeumchen)
Help Tom.	Helfen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203961 (Pfirsichbaeumchen)
How cute!	Was ist das nicht süß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #332133 (SeeVogel)
How cute!	Wie süß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #356164 (MUIRIEL)
How deep?	Wie tief?	CC-BY 2.0 (France) Attribution: tatoeba.org #37612 (CM) & #4659638 (AC)
How nice!	Wie schön!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913091 (CK) & #3943128 (Kuraimegami)
How rude!	Wie unverschämt!	CC-BY 2.0 (France) Attribution: tatoeba.org #8094348 (iT4LL) & #8861534 (mramosch)
How rude!	Wie unhöflich!	CC-BY 2.0 (France) Attribution: tatoeba.org #8094348 (iT4LL) & #8861535 (mramosch)
Humor me.	Tu mir den Gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #4941581 (Hans_Adler)
Humor me.	Tun Sie mir den Gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #4941582 (Hans_Adler)
Hurry up.	Beeil dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #131 (MUIRIEL)
Hurry up.	Beeil dich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #355342 (MUIRIEL)
Hurry up.	Mach hin!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #1367862 (al_ex_an_der)
I can go.	Ich kann gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #3092548 (CK) & #4521701 (Emtyra)
I cursed.	Ich fluchte.	CC-BY 2.0 (France) Attribution: tatoeba.org #8397701 (CK) & #8861434 (mramosch)
I cursed.	Ich habe geflucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #8397701 (CK) & #8861435 (mramosch)
I did it.	Ich habe es geschafft.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #1223697 (BraveSentry)
I did it.	Ich hab's gemacht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #2981343 (pne)
I get by.	Ich komme klar.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #2800938 (freddy1)
I get by.	Ich komme zurecht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #6644236 (Felixjp)
I get by.	Ich komme über die Runden.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #6644244 (Felixjp)
I get it.	Ich verstehe.	CC-BY 2.0 (France) Attribution: tatoeba.org #1691393 (aka_aj) & #547386 (Espi)
I got it.	Ich habe es verstanden.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #1313701 (al_ex_an_der)
I got it.	Ich habe es bekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #1313702 (al_ex_an_der)
I got it.	Ich hab's.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #3128448 (samueldora)
I helped.	Ich half.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #7091842 (Luiaard)
I helped.	Ich habe geholfen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #7091843 (Luiaard)
I jumped.	Ich bin gesprungen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828631 (CK) & #4098517 (Esperantostern)
I moaned.	Ich stöhnte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828633 (CK) & #8861441 (mramosch)
I moaned.	Ich ächzte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828633 (CK) & #8861442 (mramosch)
I nodded.	Ich nickte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828634 (CK) & #8604269 (Roujin)
I paused.	Ich hielt an.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #8861439 (mramosch)
I paused.	Ich pausierte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #8861440 (mramosch)
I prayed.	Ich betete.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828637 (CK) & #4781455 (Tamy)
I refuse.	Ich weigere mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #3930181 (Youmu970) & #4942976 (Hans_Adler)
I resign.	Ich trete zurück.	CC-BY 2.0 (France) Attribution: tatoeba.org #731590 (Eldad) & #731476 (jakov)
I rested.	Ich rastete.	CC-BY 2.0 (France) Attribution: tatoeba.org #7538188 (CK) & #8861589 (mramosch)
I shaved.	Ich rasierte mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828638 (CK) & #4785325 (Tamy)
I shaved.	Ich habe mich rasiert.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828638 (CK) & #7141491 (Luiaard)
I smiled.	Ich lächelte.	CC-BY 2.0 (France) Attribution: tatoeba.org #3651941 (Luciosp) & #4942940 (Hans_Adler)
I stayed.	Ich blieb.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123630 (CK) & #2139195 (Pfirsichbaeumchen)
I stayed.	Ich bin dageblieben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123630 (CK) & #5606600 (Vortarulo)
I use it.	Ich benutze es.	CC-BY 2.0 (France) Attribution: tatoeba.org #254813 (CK) & #1401401 (Esperantostern)
I waited.	Ich habe gewartet.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123628 (CK) & #2139192 (Pfirsichbaeumchen)
